Veículo;Posição;Data da Medição;Rodeiro Veículo;Rodeiro Composição;Equipamento;Trem;Média Rolamento Esquerdo (°C);Média Rolamento Direito (°C);DP Rolamento Esquerdo (°C);DP Rolamento Direito (°C);Rolamento Esquerdo (°C);Rolamento Direito (°C);Média Roda Esquerda (°C);Média Roda Direita (°C);DP Roda Esquerda (°C);DP Roda Direita (°C);Roda Esquerda (°C);Roda Direita (°C);Tipo;Carregado
612934;103;2022-06-26 04:09:59;2;414;BUARQUE;NGF0449;15,09;14,22;4,98;4,52;18;15;;;;;;;V;0
612934;103;2022-06-26 04:09:59;1;413;BUARQUE;NGF0449;15,09;14,22;4,98;4,52;12;16;;;;;;;V;0
612934;65;2022-06-27 17:05:54;4;264;P1-08 P1-09 KM272;NEL0254;9,07;9,45;2,9;2,44;8;9;;;;;;;V;0
612934;65;2022-06-27 17:05:54;3;263;P1-08 P1-09 KM272;NEL0254;9,07;9,45;2,9;2,44;9;12;;;;;;;V;0
612934;65;2022-06-27 17:05:54;2;262;P1-08 P1-09 KM272;NEL0254;9,07;9,45;2,9;2,44;4;4;;;;;;;V;0
612934;65;2022-06-27 17:05:54;1;261;P1-08 P1-09 KM272;NEL0254;9,07;9,45;2,9;2,44;6;10;;;;;;;V;0
612934;65;2022-06-27 18:08:45;4;264;P1-11 P1-10 KM237;NEL0254;13,85;14,54;3,23;3,19;13;17;34,18;28,1;17,58;18,89;45,0;17,0;V;0
612934;65;2022-06-27 18:08:45;3;263;P1-11 P1-10 KM237;NEL0254;13,85;14,54;3,23;3,19;15;17;34,18;28,1;17,58;18,89;42,0;17,0;V;0
612934;65;2022-06-27 18:08:45;2;262;P1-11 P1-10 KM237;NEL0254;13,85;14,54;3,23;3,19;7;10;34,18;28,1;17,58;18,89;28,0;21,0;V;0
612934;65;2022-06-27 18:08:45;1;261;P1-11 P1-10 KM237;NEL0254;13,85;14,54;3,23;3,19;11;17;34,18;28,1;17,58;18,89;21,0;17,0;V;0
612934;65;2022-06-27 18:41:14;4;264;P1-12 P1-13 KM212;NEL0254;6,65;12,29;5,26;4,48;3;7;;;;;;;V;0
612934;65;2022-06-27 18:41:14;3;263;P1-12 P1-13 KM212;NEL0254;6,65;12,29;5,26;4,48;1;10;;;;;;;V;0
612934;65;2022-06-27 18:41:14;2;262;P1-12 P1-13 KM212;NEL0254;6,65;12,29;5,26;4,48;0;4;;;;;;;V;0
612934;65;2022-06-27 18:41:14;1;261;P1-12 P1-13 KM212;NEL0254;6,65;12,29;5,26;4,48;2;13;;;;;;;V;0
612934;65;2022-06-27 19:21:43;4;264;P2-01 P1-14 KM186;NEL0254;16,78;15,74;3,95;3,76;16;16;;;;;;;V;0
612934;65;2022-06-27 19:21:43;3;263;P2-01 P1-14 KM186;NEL0254;16,78;15,74;3,95;3,76;18;17;;;;;;;V;0
612934;65;2022-06-27 19:21:43;2;262;P2-01 P1-14 KM186;NEL0254;16,78;15,74;3,95;3,76;7;9;;;;;;;V;0
612934;65;2022-06-27 19:21:43;1;261;P2-01 P1-14 KM186;NEL0254;16,78;15,74;3,95;3,76;12;17;;;;;;;V;0
612934;65;2022-06-27 19:47:22;4;264;P2-01 P2-02;NEL0254;16,05;15,1;3,47;3,48;16;15;;;;;;;V;0
612934;65;2022-06-27 19:47:22;3;263;P2-01 P2-02;NEL0254;16,05;15,1;3,47;3,48;17;17;;;;;;;V;0
612934;65;2022-06-27 19:47:22;2;262;P2-01 P2-02;NEL0254;16,05;15,1;3,47;3,48;9;8;;;;;;;V;0
612934;65;2022-06-27 19:47:22;1;261;P2-01 P2-02;NEL0254;16,05;15,1;3,47;3,48;10;15;;;;;;;V;0
612934;65;2022-06-27 20:17:43;4;264;P2-03 P2-03A KM144;NEL0254;12,93;12,53;5,47;5,26;7;8;;;;;;;V;0
612934;65;2022-06-27 20:17:43;3;263;P2-03 P2-03A KM144;NEL0254;12,93;12,53;5,47;5,26;11;17;;;;;;;V;0
612934;65;2022-06-27 20:17:43;2;262;P2-03 P2-03A KM144;NEL0254;12,93;12,53;5,47;5,26;4;6;;;;;;;V;0
612934;65;2022-06-27 20:17:43;1;261;P2-03 P2-03A KM144;NEL0254;12,93;12,53;5,47;5,26;7;4;;;;;;;V;0
612934;65;2022-06-27 21:06:44;4;264;P02-04 P02-05 KM114;NEL0254;17,72;14,89;3,7;3,32;17;14;;;;;;;V;0
612934;65;2022-06-27 21:06:44;3;263;P02-04 P02-05 KM114;NEL0254;17,72;14,89;3,7;3,32;18;16;;;;;;;V;0
612934;65;2022-06-27 21:06:44;2;262;P02-04 P02-05 KM114;NEL0254;17,72;14,89;3,7;3,32;8;9;;;;;;;V;0
612934;65;2022-06-27 21:06:44;1;261;P02-04 P02-05 KM114;NEL0254;17,72;14,89;3,7;3,32;15;14;;;;;;;V;0
612934;65;2022-06-28 05:34:52;4;264;P2-09 P2-08 KM64;NEL0254;10,24;8,14;3,84;3,3;10;8;;;;;;;V;0
612934;65;2022-06-28 05:34:52;3;263;P2-09 P2-08 KM64;NEL0254;10,24;8,14;3,84;3,3;12;8;;;;;;;V;0
612934;65;2022-06-28 05:34:52;2;262;P2-09 P2-08 KM64;NEL0254;10,24;8,14;3,84;3,3;3;2;;;;;;;V;0
612934;65;2022-06-28 05:34:52;1;261;P2-09 P2-08 KM64;NEL0254;10,24;8,14;3,84;3,3;4;11;;;;;;;V;0
612934;65;2022-06-28 06:09:57;4;264;P2-10 P2-11 KM 39.68;NEL0254;17,07;16,68;4,02;3,82;16;17;;;;;;;V;0
612934;65;2022-06-28 06:09:57;3;263;P2-10 P2-11 KM 39.68;NEL0254;17,07;16,68;4,02;3,82;21;19;;;;;;;V;0
612934;65;2022-06-28 06:09:57;2;262;P2-10 P2-11 KM 39.68;NEL0254;17,07;16,68;4,02;3,82;8;9;;;;;;;V;0
612934;65;2022-06-28 06:09:57;1;261;P2-10 P2-11 KM 39.68;NEL0254;17,07;16,68;4,02;3,82;12;18;;;;;;;V;0
612934;65;2022-06-28 08:16:49;4;264;WALDEMAR BRITO LINHA 1;NEL0254;24,91;24,2;4,21;4,02;26;23;;;;;;;V;0
612934;65;2022-06-28 08:16:49;3;263;WALDEMAR BRITO LINHA 1;NEL0254;24,91;24,2;4,21;4,02;24;23;;;;;;;V;0
612934;65;2022-06-28 08:16:49;2;262;WALDEMAR BRITO LINHA 1;NEL0254;24,91;24,2;4,21;4,02;18;18;;;;;;;V;0
612934;65;2022-06-28 08:16:49;1;261;WALDEMAR BRITO LINHA 1;NEL0254;24,91;24,2;4,21;4,02;21;27;;;;;;;V;0
612934;65;2022-06-28 12:27:18;4;264;MARIO BELO LINHA 1;NEL0254;15,64;15,47;3,9;4,44;18;16;152,31;162,41;41,76;41,2;179,0;264,0;V;0
612934;65;2022-06-28 12:27:18;3;263;MARIO BELO LINHA 1;NEL0254;15,64;15,47;3,9;4,44;19;21;152,31;162,41;41,76;41,2;216,0;179,0;V;0
612934;65;2022-06-28 12:27:18;2;262;MARIO BELO LINHA 1;NEL0254;15,64;15,47;3,9;4,44;8;6;152,31;162,41;41,76;41,2;139,0;226,0;V;0
612934;65;2022-06-28 12:27:18;1;261;MARIO BELO LINHA 1;NEL0254;15,64;15,47;3,9;4,44;18;24;152,31;162,41;41,76;41,2;213,0;161,0;V;0
612934;65;2022-06-29 21:24:47;4;264;MARIO BELO LINHA 2;NLE0657;11,24;12,02;4,27;4,42;11;10;;;;;;;V;0
612934;65;2022-06-29 21:24:47;3;263;MARIO BELO LINHA 2;NLE0657;11,24;12,02;4,27;4,42;13;12;;;;;;;V;0
612934;65;2022-06-29 21:24:47;2;262;MARIO BELO LINHA 2;NLE0657;11,24;12,02;4,27;4,42;8;4;;;;;;;V;0
612934;65;2022-06-29 21:24:47;1;261;MARIO BELO LINHA 2;NLE0657;11,24;12,02;4,27;4,42;10;18;;;;;;;V;0
612934;65;2022-06-29 22:58:10;4;264;DEMETRIO RIBEIRO;NLE0657;16,38;17,22;5,47;5,08;17;18;3,79;1,55;4,78;3,62;0,0;0,0;V;0
612934;65;2022-06-29 22:58:10;3;263;DEMETRIO RIBEIRO;NLE0657;16,38;17,22;5,47;5,08;15;17;3,79;1,55;4,78;3,62;8,0;0,0;V;0
612934;65;2022-06-29 22:58:10;2;262;DEMETRIO RIBEIRO;NLE0657;16,38;17,22;5,47;5,08;17;9;3,79;1,55;4,78;3,62;8,0;0,0;V;0
612934;65;2022-06-29 22:58:10;1;261;DEMETRIO RIBEIRO;NLE0657;16,38;17,22;5,47;5,08;15;19;3,79;1,55;4,78;3,62;0,0;0,0;V;0
612934;65;2022-06-30 00:03:16;4;264;ANDRADE PINTO;NLE0657;14,44;13,79;4,82;4,35;16;14;;;;;;;V;0
612934;65;2022-06-30 00:03:16;3;263;ANDRADE PINTO;NLE0657;14,44;13,79;4,82;4,35;13;13;;;;;;;V;0
612934;65;2022-06-30 00:03:16;2;262;ANDRADE PINTO;NLE0657;14,44;13,79;4,82;4,35;12;7;;;;;;;V;0
612934;65;2022-06-30 00:03:16;1;261;ANDRADE PINTO;NLE0657;14,44;13,79;4,82;4,35;14;16;;;;;;;V;0
612934;65;2022-06-30 01:01:30;4;264;PARAIBUNA;NLE0657;13,56;12,3;4,05;3,94;16;12;2,56;0,5;3,99;2,19;0,0;0,0;V;0
612934;65;2022-06-30 01:01:30;3;263;PARAIBUNA;NLE0657;13,56;12,3;4,05;3,94;13;13;2,56;0,5;3,99;2,19;8,0;0,0;V;0
612934;65;2022-06-30 01:01:30;2;262;PARAIBUNA;NLE0657;13,56;12,3;4,05;3,94;12;7;2,56;0,5;3,99;2,19;0,0;0,0;V;0
612934;65;2022-06-30 01:01:30;1;261;PARAIBUNA;NLE0657;13,56;12,3;4,05;3,94;14;14;2,56;0,5;3,99;2,19;0,0;0,0;V;0
612934;65;2022-06-30 04:44:06;4;264;MANTIQUEIRA;NLE0657;13,8;13,35;4,21;3,97;17;13;10,4;10,26;5,37;5,67;8,0;8,0;V;0
612934;65;2022-06-30 04:44:06;3;263;MANTIQUEIRA;NLE0657;13,8;13,35;4,21;3,97;14;13;10,4;10,26;5,37;5,67;17,0;8,0;V;0
612934;65;2022-06-30 04:44:06;2;262;MANTIQUEIRA;NLE0657;13,8;13,35;4,21;3,97;4;7;10,4;10,26;5,37;5,67;8,0;8,0;V;0
612934;65;2022-06-30 04:44:06;1;261;MANTIQUEIRA;NLE0657;13,8;13,35;4,21;3,97;14;11;10,4;10,26;5,37;5,67;8,0;8,0;V;0
612934;65;2022-06-30 05:59:40;4;264;CACHOEIRA;NLE0657;13,16;14,96;4,01;4,25;16;14;;;;;;;V;0
612934;65;2022-06-30 05:59:40;3;263;CACHOEIRA;NLE0657;13,16;14,96;4,01;4,25;14;17;;;;;;;V;0
612934;65;2022-06-30 05:59:40;2;262;CACHOEIRA;NLE0657;13,16;14,96;4,01;4,25;4;9;;;;;;;V;0
612934;65;2022-06-30 05:59:40;1;261;CACHOEIRA;NLE0657;13,16;14,96;4,01;4,25;16;13;;;;;;;V;0
612934;65;2022-06-30 07:20:18;4;264;BUARQUE;NLE0657;13,01;12,04;5,07;4,24;14;13;;;;;;;V;0
612934;65;2022-06-30 07:20:18;3;263;BUARQUE;NLE0657;13,01;12,04;5,07;4,24;13;15;;;;;;;V;0
612934;65;2022-06-30 07:20:18;2;262;BUARQUE;NLE0657;13,01;12,04;5,07;4,24;4;7;;;;;;;V;0
612934;65;2022-06-30 07:20:18;1;261;BUARQUE;NLE0657;13,01;12,04;5,07;4,24;16;13;;;;;;;V;0
612934;65;2022-06-30 14:41:25;4;264;MOEDA;NLE0657;5,72;5,75;3,15;3,28;1;4;;;;;;;V;0
612934;65;2022-06-30 14:41:25;3;263;MOEDA;NLE0657;5,72;5,75;3,15;3,28;7;3;;;;;;;V;0
612934;65;2022-06-30 14:41:25;2;262;MOEDA;NLE0657;5,72;5,75;3,15;3,28;0;1;;;;;;;V;0
612934;65;2022-06-30 14:41:25;1;261;MOEDA;NLE0657;5,72;5,75;3,15;3,28;7;8;;;;;;;V;0
612934;65;2022-06-30 15:16:15;4;264;MELO FRANCO;NLE0657;11,7;12,44;4,14;4,33;13;9;;;;;;;V;0
612934;65;2022-06-30 15:16:15;3;263;MELO FRANCO;NLE0657;11,7;12,44;4,14;4,33;11;13;;;;;;;V;0
612934;65;2022-06-30 15:16:15;2;262;MELO FRANCO;NLE0657;11,7;12,44;4,14;4,33;7;1;;;;;;;V;0
612934;65;2022-06-30 15:16:15;1;261;MELO FRANCO;NLE0657;11,7;12,44;4,14;4,33;13;16;;;;;;;V;0
612934;65;2022-07-01 08:24:27;4;264;MELO FRANCO;NAG1102;16,26;14,98;3,12;2,73;17;17;;;;;;;V;0
612934;65;2022-07-01 08:24:27;3;263;MELO FRANCO;NAG1102;16,26;14,98;3,12;2,73;17;14;;;;;;;V;0
612934;65;2022-07-01 08:24:27;2;262;MELO FRANCO;NAG1102;16,26;14,98;3,12;2,73;14;11;;;;;;;V;0
612934;65;2022-07-01 08:24:27;1;261;MELO FRANCO;NAG1102;16,26;14,98;3,12;2,73;18;14;;;;;;;V;0
612934;65;2022-07-01 09:25:30;4;264;MOEDA;NAG1102;13,03;12,83;2,82;2,53;13;13;;;;;;;V;0
612934;65;2022-07-01 09:25:30;3;263;MOEDA;NAG1102;13,03;12,83;2,82;2,53;13;15;;;;;;;V;0
612934;65;2022-07-01 09:25:30;2;262;MOEDA;NAG1102;13,03;12,83;2,82;2,53;7;9;;;;;;;V;0
612934;65;2022-07-01 09:25:30;1;261;MOEDA;NAG1102;13,03;12,83;2,82;2,53;13;13;;;;;;;V;0
612934;65;2022-07-02 00:34:08;4;264;P1-08 P1-09 KM272;NAG1102;5,41;4,44;2,4;2,16;4;4;;;;;;;V;0
612934;65;2022-07-02 00:34:08;3;263;P1-08 P1-09 KM272;NAG1102;5,41;4,44;2,4;2,16;6;4;;;;;;;V;0
612934;65;2022-07-02 00:34:08;2;262;P1-08 P1-09 KM272;NAG1102;5,41;4,44;2,4;2,16;2;4;;;;;;;V;0
612934;65;2022-07-02 00:34:08;1;261;P1-08 P1-09 KM272;NAG1102;5,41;4,44;2,4;2,16;8;6;;;;;;;V;0
612934;65;2022-07-02 01:36:27;4;264;P1-11 P1-10 KM237;NAG1102;12,49;12,55;3,28;3,51;15;13;38,77;29,94;14,98;17,02;21,0;21,0;V;0
612934;65;2022-07-02 01:36:27;3;263;P1-11 P1-10 KM237;NAG1102;12,49;12,55;3,28;3,51;15;14;38,77;29,94;14,98;17,02;45,0;17,0;V;0
612934;65;2022-07-02 01:36:27;2;262;P1-11 P1-10 KM237;NAG1102;12,49;12,55;3,28;3,51;4;9;38,77;29,94;14,98;17,02;28,0;28,0;V;0
612934;65;2022-07-02 01:36:27;1;261;P1-11 P1-10 KM237;NAG1102;12,49;12,55;3,28;3,51;15;14;38,77;29,94;14,98;17,02;28,0;17,0;V;0
612934;65;2022-07-02 02:08:46;4;264;P1-12 P1-13 KM212;NAG1102;5,1;10,17;4,37;4,34;3;7;;;;;;;V;0
612934;65;2022-07-02 02:08:46;3;263;P1-12 P1-13 KM212;NAG1102;5,1;10,17;4,37;4,34;1;4;;;;;;;V;0
612934;65;2022-07-02 02:08:46;2;262;P1-12 P1-13 KM212;NAG1102;5,1;10,17;4,37;4,34;1;3;;;;;;;V;0
612934;65;2022-07-02 02:08:46;1;261;P1-12 P1-13 KM212;NAG1102;5,1;10,17;4,37;4,34;0;13;;;;;;;V;0
612934;65;2022-07-02 02:50:10;4;264;P2-01 P1-14 KM186;NAG1102;14,14;13,15;3,53;3,38;17;13;;;;;;;V;0
612934;65;2022-07-02 02:50:10;3;263;P2-01 P1-14 KM186;NAG1102;14,14;13,15;3,53;3,38;17;13;;;;;;;V;0
612934;65;2022-07-02 02:50:10;2;262;P2-01 P1-14 KM186;NAG1102;14,14;13,15;3,53;3,38;4;9;;;;;;;V;0
612934;65;2022-07-02 02:50:10;1;261;P2-01 P1-14 KM186;NAG1102;14,14;13,15;3,53;3,38;14;14;;;;;;;V;0
612934;65;2022-07-02 03:16:12;4;264;P2-01 P2-02;NAG1102;14,68;13,92;3,36;3,31;16;15;;;;;;;V;0
612934;65;2022-07-02 03:16:12;3;263;P2-01 P2-02;NAG1102;14,68;13,92;3,36;3,31;17;14;;;;;;;V;0
612934;65;2022-07-02 03:16:12;2;262;P2-01 P2-02;NAG1102;14,68;13,92;3,36;3,31;4;8;;;;;;;V;0
612934;65;2022-07-02 03:16:12;1;261;P2-01 P2-02;NAG1102;14,68;13,92;3,36;3,31;14;15;;;;;;;V;0
612934;65;2022-07-02 03:47:10;4;264;P2-03 P2-03A KM144;NAG1102;10,73;10,51;5,49;4,8;7;6;;;;;;;V;0
612934;65;2022-07-02 03:47:10;3;263;P2-03 P2-03A KM144;NAG1102;10,73;10,51;5,49;4,8;8;12;;;;;;;V;0
612934;65;2022-07-02 03:47:10;2;262;P2-03 P2-03A KM144;NAG1102;10,73;10,51;5,49;4,8;4;8;;;;;;;V;0
612934;65;2022-07-02 03:47:10;1;261;P2-03 P2-03A KM144;NAG1102;10,73;10,51;5,49;4,8;4;1;;;;;;;V;0
612934;65;2022-07-02 04:45:03;4;264;P02-04 P02-05 KM114;NAG1102;16,3;15,99;3,7;3,57;18;16;;;;;;;V;0
612934;65;2022-07-02 04:45:03;3;263;P02-04 P02-05 KM114;NAG1102;16,3;15,99;3,7;3,57;17;14;;;;;;;V;0
612934;65;2022-07-02 04:45:03;2;262;P02-04 P02-05 KM114;NAG1102;16,3;15,99;3,7;3,57;6;11;;;;;;;V;0
612934;65;2022-07-02 04:45:03;1;261;P02-04 P02-05 KM114;NAG1102;16,3;15,99;3,7;3,57;17;18;;;;;;;V;0
612934;65;2022-07-02 07:07:34;4;264;P2-09 P2-08 KM64;NAG1102;12,13;10,79;3,47;3,0;13;11;;;;;;;V;0
612934;65;2022-07-02 07:07:34;3;263;P2-09 P2-08 KM64;NAG1102;12,13;10,79;3,47;3,0;13;12;;;;;;;V;0
612934;65;2022-07-02 07:07:34;2;262;P2-09 P2-08 KM64;NAG1102;12,13;10,79;3,47;3,0;7;6;;;;;;;V;0
612934;65;2022-07-02 07:07:34;1;261;P2-09 P2-08 KM64;NAG1102;12,13;10,79;3,47;3,0;13;11;;;;;;;V;0
612934;65;2022-07-02 07:51:33;2;262;P2-10 P2-11 KM 39.68;NAG1102;17,33;17,72;3,52;3,17;9;14;;;;;;;V;0
612934;65;2022-07-02 07:51:33;1;261;P2-10 P2-11 KM 39.68;NAG1102;17,33;17,72;3,52;3,17;16;20;;;;;;;V;0
612934;65;2022-07-02 07:51:33;4;264;P2-10 P2-11 KM 39.68;NAG1102;17,33;17,72;3,52;3,17;19;17;;;;;;;V;0
612934;65;2022-07-02 07:51:33;3;263;P2-10 P2-11 KM 39.68;NAG1102;17,33;17,72;3,52;3,17;21;19;;;;;;;V;0
612934;65;2022-07-02 08:11:45;4;264;P2-13 P2-12 KM21;NAG1102;25,97;24,1;5,97;4,67;28;26;83,21;88,76;21,76;22,4;81,0;64,0;V;0
612934;65;2022-07-02 08:11:45;3;263;P2-13 P2-12 KM21;NAG1102;25,97;24,1;5,97;4,67;33;24;83,21;88,76;21,76;22,4;77,0;84,0;V;0
612934;65;2022-07-02 08:11:45;2;262;P2-13 P2-12 KM21;NAG1102;25,97;24,1;5,97;4,67;12;20;83,21;88,76;21,76;22,4;58,0;84,0;V;0
612934;65;2022-07-02 08:11:45;1;261;P2-13 P2-12 KM21;NAG1102;25,97;24,1;5,97;4,67;23;29;83,21;88,76;21,76;22,4;69,0;81,0;V;0
612934;65;2022-07-02 09:45:07;4;264;WALDEMAR BRITO LINHA 1;NAG1102;25,31;26,33;4,43;4,18;26;27;;;;;;;V;0
612934;65;2022-07-02 09:45:07;3;263;WALDEMAR BRITO LINHA 1;NAG1102;25,31;26,33;4,43;4,18;26;24;;;;;;;V;0
612934;65;2022-07-02 09:45:07;2;262;WALDEMAR BRITO LINHA 1;NAG1102;25,31;26,33;4,43;4,18;19;21;;;;;;;V;0
612934;65;2022-07-02 09:45:07;1;261;WALDEMAR BRITO LINHA 1;NAG1102;25,31;26,33;4,43;4,18;26;29;;;;;;;V;0
612934;65;2022-07-02 12:52:19;4;264;MARIO BELO LINHA 1;NAG1102;17,78;17,9;3,58;3,97;16;18;138,3;146,49;35,04;36,22;145,0;122,0;V;0
612934;65;2022-07-02 12:52:19;3;263;MARIO BELO LINHA 1;NAG1102;17,78;17,9;3,58;3,97;21;20;138,3;146,49;35,04;36,22;167,0;169,0;V;0
612934;65;2022-07-02 12:52:19;2;262;MARIO BELO LINHA 1;NAG1102;17,78;17,9;3,58;3,97;14;10;138,3;146,49;35,04;36,22;137,0;179,0;V;0
612934;65;2022-07-02 12:52:19;1;261;MARIO BELO LINHA 1;NAG1102;17,78;17,9;3,58;3,97;21;24;138,3;146,49;35,04;36,22;131,0;156,0;V;0
612934;65;2022-07-03 03:19:54;4;264;MARIO BELO LINHA 2;NGF1003;12,9;14,07;4,8;5,31;11;13;;;;;;;V;0
612934;65;2022-07-03 03:19:54;3;263;MARIO BELO LINHA 2;NGF1003;12,9;14,07;4,8;5,31;17;13;;;;;;;V;0
612934;65;2022-07-03 03:19:54;2;262;MARIO BELO LINHA 2;NGF1003;12,9;14,07;4,8;5,31;8;4;;;;;;;V;0
612934;65;2022-07-03 03:19:54;1;261;MARIO BELO LINHA 2;NGF1003;12,9;14,07;4,8;5,31;17;24;;;;;;;V;0
612934;65;2022-07-03 05:05:10;4;264;DEMETRIO RIBEIRO;NGF1003;15,7;17,44;5,01;5,08;17;21;6,71;3,0;4,66;4,7;8,0;0,0;V;0
612934;65;2022-07-03 05:05:10;3;263;DEMETRIO RIBEIRO;NGF1003;15,7;17,44;5,01;5,08;20;17;6,71;3,0;4,66;4,7;8,0;0,0;V;0
612934;65;2022-07-03 05:05:10;2;262;DEMETRIO RIBEIRO;NGF1003;15,7;17,44;5,01;5,08;12;12;6,71;3,0;4,66;4,7;8,0;0,0;V;0
612934;65;2022-07-03 05:05:10;1;261;DEMETRIO RIBEIRO;NGF1003;15,7;17,44;5,01;5,08;15;24;6,71;3,0;4,66;4,7;0,0;0,0;V;0
612934;65;2022-07-03 06:10:28;4;264;ANDRADE PINTO;NGF1003;15,69;14,76;5,56;5,02;15;17;;;;;;;V;0
612934;65;2022-07-03 06:10:28;3;263;ANDRADE PINTO;NGF1003;15,69;14,76;5,56;5,02;18;14;;;;;;;V;0
612934;65;2022-07-03 06:10:28;2;262;ANDRADE PINTO;NGF1003;15,69;14,76;5,56;5,02;12;11;;;;;;;V;0
612934;65;2022-07-03 06:10:28;1;261;ANDRADE PINTO;NGF1003;15,69;14,76;5,56;5,02;13;20;;;;;;;V;0
612934;65;2022-07-03 07:07:47;4;264;PARAIBUNA;NGF1003;13,96;12,56;4,42;4,27;11;14;2,93;0,35;4,43;1,86;0,0;0,0;V;0
612934;65;2022-07-03 07:07:47;3;263;PARAIBUNA;NGF1003;13,96;12,56;4,42;4,27;17;12;2,93;0,35;4,43;1,86;8,0;0,0;V;0
612934;65;2022-07-03 07:07:47;2;262;PARAIBUNA;NGF1003;13,96;12,56;4,42;4,27;8;7;2,93;0,35;4,43;1,86;0,0;0,0;V;0
612934;65;2022-07-03 07:07:47;1;261;PARAIBUNA;NGF1003;13,96;12,56;4,42;4,27;9;18;2,93;0,35;4,43;1,86;0,0;0,0;V;0
612934;65;2022-07-03 10:01:31;3;263;MANTIQUEIRA;NGF1003;9,32;10,01;5,02;4,5;12;13;2,88;0,81;4,54;2,89;8,0;0,0;V;0
612934;65;2022-07-03 10:01:31;2;262;MANTIQUEIRA;NGF1003;9,32;10,01;5,02;4,5;0;3;2,88;0,81;4,54;2,89;0,0;0,0;V;0
612934;65;2022-07-03 10:01:31;1;261;MANTIQUEIRA;NGF1003;9,32;10,01;5,02;4,5;7;11;2,88;0,81;4,54;2,89;0,0;0,0;V;0
612934;65;2022-07-03 10:01:31;4;264;MANTIQUEIRA;NGF1003;9,32;10,01;5,02;4,5;4;13;2,88;0,81;4,54;2,89;0,0;0,0;V;0
612934;65;2022-07-03 11:20:52;4;262;CACHOEIRA;NGF1003;8,33;8,67;4,58;4,95;9;7;;;;;;;V;0
612934;65;2022-07-03 11:20:52;3;261;CACHOEIRA;NGF1003;8,33;8,67;4,58;4,95;16;10;;;;;;;V;0
612934;65;2022-07-03 11:20:52;2;260;CACHOEIRA;NGF1003;8,33;8,67;4,58;4,95;14;12;;;;;;;V;0
612934;65;2022-07-03 11:20:52;1;259;CACHOEIRA;NGF1003;8,33;8,67;4,58;4,95;6;1;;;;;;;V;0
612934;65;2022-07-03 12:43:00;4;264;BUARQUE;NGF1003;11,13;8,58;4,99;4,65;9;12;;;;;;;V;0
612934;65;2022-07-03 12:43:00;3;263;BUARQUE;NGF1003;11,13;8,58;4,99;4,65;11;7;;;;;;;V;0
612934;65;2022-07-03 12:43:00;2;262;BUARQUE;NGF1003;11,13;8,58;4,99;4,65;0;3;;;;;;;V;0
612934;65;2022-07-03 12:43:00;1;261;BUARQUE;NGF1003;11,13;8,58;4,99;4,65;12;7;;;;;;;V;0
612934;65;2022-07-03 15:23:45;4;264;MOEDA;NGF1003;10,63;11,0;3,27;3,5;7;13;;;;;;;V;0
612934;65;2022-07-03 15:23:45;3;263;MOEDA;NGF1003;10,63;11,0;3,27;3,5;11;10;;;;;;;V;0
612934;65;2022-07-03 15:23:45;2;262;MOEDA;NGF1003;10,63;11,0;3,27;3,5;1;7;;;;;;;V;0
612934;65;2022-07-03 15:23:45;1;261;MOEDA;NGF1003;10,63;11,0;3,27;3,5;12;11;;;;;;;V;0
612934;65;2022-07-03 15:59:22;4;264;MELO FRANCO;NGF1003;15,15;16,03;4,22;4,68;17;12;;;;;;;V;0
612934;65;2022-07-03 15:59:22;3;263;MELO FRANCO;NGF1003;15,15;16,03;4,22;4,68;15;16;;;;;;;V;0
612934;65;2022-07-03 15:59:22;2;262;MELO FRANCO;NGF1003;15,15;16,03;4,22;4,68;8;4;;;;;;;V;0
612934;65;2022-07-03 15:59:22;1;261;MELO FRANCO;NGF1003;15,15;16,03;4,22;4,68;14;20;;;;;;;V;0
612934;76;2022-07-04 14:34:23;4;306;MELO FRANCO;NEG6108;4,1;4,07;3,08;3,01;9;7;;;;;;;V;0
612934;76;2022-07-04 14:34:23;3;305;MELO FRANCO;NEG6108;4,1;4,07;3,08;3,01;9;8;;;;;;;V;0
612934;76;2022-07-04 14:34:23;2;304;MELO FRANCO;NEG6108;4,1;4,07;3,08;3,01;1;3;;;;;;;V;0
612934;76;2022-07-04 14:34:23;1;303;MELO FRANCO;NEG6108;4,1;4,07;3,08;3,01;3;0;;;;;;;V;0
612934;76;2022-07-04 15:40:10;4;308;MOEDA;NEG6108;9,35;8,44;2,83;2,66;13;12;;;;;;;V;0
612934;76;2022-07-04 15:40:10;3;307;MOEDA;NEG6108;9,35;8,44;2,83;2,66;8;7;;;;;;;V;0
612934;76;2022-07-04 15:40:10;2;306;MOEDA;NEG6108;9,35;8,44;2,83;2,66;7;7;;;;;;;V;0
612934;76;2022-07-04 15:40:10;1;305;MOEDA;NEG6108;9,35;8,44;2,83;2,66;8;7;;;;;;;V;0
612934;76;2022-07-04 20:40:43;4;308;P1-08 P1-09 KM272;NEG6108;12,07;12,6;2,95;2,61;16;17;;;;;;;V;0
612934;76;2022-07-04 20:40:43;3;307;P1-08 P1-09 KM272;NEG6108;12,07;12,6;2,95;2,61;9;8;;;;;;;V;0
612934;76;2022-07-04 20:40:43;2;306;P1-08 P1-09 KM272;NEG6108;12,07;12,6;2,95;2,61;11;14;;;;;;;V;0
